"","weight","state","age","gender","vote","unit"
"8754",2704.2902,45,2,2,2,0
"8755",2315.7522,45,2,1,2,0
"8756",2881.4722,45,0,1,1,0
"8757",2485.2299,45,0,2,1,0
"8758",2322.9255,45,2,1,2,0
"8759",2679.6953,45,2,2,2,0
"8760",2660.3921,45,3,2,NA,0
"8761",2211.459,45,3,1,NA,0
"8762",2682.1084,45,2,2,2,0
"8763",3162.1724,45,1,1,2,0
"8764",3162.1724,45,1,1,2,0
"8765",2275.7562,45,2,1,2,0
"8766",2771.3578,45,2,2,2,0
"8767",2211.459,45,3,1,2,0
"8768",2660.3921,45,3,2,2,0
"8769",2270.7022,45,2,2,2,0
"8770",2450.0411,45,2,2,2,0
"8771",2746.7759,45,2,1,2,0
"8772",2316.1445,45,3,2,1,0
"8773",2435.3099,45,1,1,1,0
"8774",2524.5561,45,1,1,1,0
"8775",2431.6396,45,1,2,2,0
"8776",2447.3786,45,1,2,2,0
"8777",2663.9667,45,2,1,2,0
"8778",3901.333,45,0,2,NA,0
"8779",3850.8345,45,0,2,2,0
"8780",2560.8465,45,3,1,2,0
"8781",2428.3899,45,2,2,2,0
"8782",2258.418,45,2,1,2,0
"8783",2583.2138,45,1,1,1,0
"8784",2316.1445,45,3,2,2,0
"8785",2227.3244,45,3,1,2,0
"8786",2260.9514,45,1,2,NA,0
"8787",2515.4757,45,1,1,NA,0
"8788",2808.5156,45,0,1,NA,0
"8789",2808.5156,45,0,1,NA,0
"8790",2636.1913,45,1,1,1,0
"8791",2526.3271,45,0,1,1,0
"8792",2863.453,45,0,1,1,0
"8793",2892.054,45,1,2,1,0
"8794",2399.9688,45,1,1,1,0
"8795",2583.2138,45,1,1,NA,0
"8796",2431.3533,45,1,2,NA,0
"8797",2402.8357,45,1,2,1,0
"8798",2420.7899,45,2,2,1,0
"8799",3380.3468,45,2,1,1,0
"8800",2682.1084,45,2,2,2,0
"8801",2484.9335,45,2,1,1,0
"8802",1892.8633,45,1,1,NA,0
"8803",3129.2138,45,1,2,NA,0
"8804",2524.5373,45,0,1,1,0
"8805",3284.9946,45,1,2,1,0
"8806",2519.1938,45,1,1,1,0
"8807",2413.0958,45,1,2,1,0
"8808",2484.9335,45,2,1,1,0
"8809",2402.8357,45,1,2,1,0
"8810",2569.3219,45,2,2,2,0
"8811",2428.3899,45,2,2,2,0
"8812",2479.9494,45,1,2,1,0
"8813",2881.4722,45,0,1,1,0
"8814",2522.6614,45,2,1,1,0
"8815",2641.7811,45,2,2,1,0
"8816",2099.4579,45,2,1,1,0
"8817",2660.3921,45,3,2,2,0
"8818",1832.9905,45,2,1,1,0
"8819",2856.7122,45,0,2,1,0
"8820",2881.4722,45,0,1,1,0
"8821",4473.8304,45,0,2,2,0
"8822",3151.7174,45,2,2,2,0
"8823",2250.491,45,1,2,2,0
"8824",2507.0489,45,1,1,1,0
"8825",3181.733,45,1,1,2,0
"8826",3693.0495,45,1,2,2,0
"8827",2486.4805,45,NA,2,NA,0
"8828",3135.6051,45,1,1,1,0
"8829",3176.6094,45,0,2,1,0
"8830",2636.1913,45,1,1,2,0
"8831",2337.9286,45,3,1,2,0
"8832",2420.7899,45,2,2,2,0
"8833",2428.4695,45,3,1,2,0
"8834",2573.5855,45,2,2,2,0
"8835",3374.9614,45,0,2,NA,0
"8836",2173.6905,45,2,2,NA,0
"8837",4464.7659,45,0,1,NA,0
"8838",2239.874,45,2,1,1,0
"8839",2750.2124,45,0,1,1,0
"8840",2399.9688,45,1,1,2,0
"8841",2688.794,45,1,2,2,0
"8842",2050.3144,45,3,2,2,0
"8843",2258.418,45,2,1,1,0
"8844",3430.1509,45,0,2,2,0
"8845",3430.1509,45,0,2,2,0
"8846",2485.8558,45,1,1,2,0
"8847",2701.9965,45,1,2,2,0
"8848",1895.9059,45,3,1,2,0
"8849",1960.4615,45,2,2,2,0
"8850",2239.874,45,2,1,2,0
"8851",2583.7196,45,2,2,2,0
"8852",2484.9335,45,2,1,2,0
"8853",2316.1445,45,3,2,2,0
"8854",2050.3144,45,3,2,2,0
"8855",1885.8252,45,2,2,2,0
"8856",1892.8633,45,1,1,2,0
"8857",NA,12,NA,NA,NA,1
"8858",NA,12,NA,NA,NA,1
"8859",NA,12,NA,NA,NA,1
"8860",NA,12,NA,NA,NA,1
"8861",NA,12,NA,NA,NA,1
"8862",NA,12,NA,NA,NA,1
"8863",NA,12,NA,NA,NA,1
"8864",NA,12,NA,NA,NA,1
"8865",NA,12,NA,NA,NA,1
"8866",NA,12,NA,NA,NA,1
"8867",NA,12,NA,NA,NA,1
"8868",NA,12,NA,NA,NA,1
"8869",NA,12,NA,NA,NA,1
"8870",NA,12,NA,NA,NA,1
"8871",NA,12,NA,NA,NA,1
"8872",NA,12,NA,NA,NA,1
"8873",NA,12,NA,NA,NA,1
"8874",NA,12,NA,NA,NA,1
"8875",NA,12,NA,NA,NA,1
"8876",NA,12,NA,NA,NA,1
"8877",NA,12,NA,NA,NA,1
"8878",NA,12,NA,NA,NA,1
"8879",NA,12,NA,NA,NA,1
"8880",NA,12,NA,NA,NA,1
"8881",NA,12,NA,NA,NA,1
"8882",NA,12,NA,NA,NA,1
"8883",NA,12,NA,NA,NA,1
"8884",NA,12,NA,NA,NA,1
"8885",NA,12,NA,NA,NA,1
"8886",NA,12,NA,NA,NA,1
"8887",NA,12,NA,NA,NA,1
"8888",NA,12,NA,NA,NA,1
"8889",NA,12,NA,NA,NA,1
"8890",NA,12,NA,NA,NA,1
"8891",NA,12,NA,NA,NA,1
"8892",NA,12,NA,NA,NA,1
"8893",NA,12,NA,NA,NA,1
"8894",NA,12,NA,NA,NA,1
"8895",NA,12,NA,NA,NA,1
"8896",NA,12,NA,NA,NA,1
"8897",NA,12,NA,NA,NA,1
"8898",NA,12,NA,NA,NA,1
"8899",NA,12,NA,NA,NA,1
"8900",NA,12,NA,NA,NA,1
"8901",NA,12,NA,NA,NA,1
"8902",NA,12,NA,NA,NA,1
"8903",NA,12,NA,NA,NA,1
"8904",NA,12,NA,NA,NA,1
"8905",NA,12,NA,NA,NA,1
"8906",NA,12,NA,NA,NA,1
"8907",NA,12,NA,NA,NA,1
"8908",NA,12,NA,NA,NA,1
"8909",NA,12,NA,NA,NA,1
"8910",NA,12,NA,NA,NA,1
"8911",NA,12,NA,NA,NA,1
"8912",NA,12,NA,NA,NA,1
"8913",NA,12,NA,NA,NA,1
"8914",NA,12,NA,NA,NA,1
"8915",NA,12,NA,NA,NA,1
"8916",NA,12,NA,NA,NA,1
"8917",NA,12,NA,NA,NA,1
"8918",NA,12,NA,NA,NA,1
"8919",NA,12,NA,NA,NA,1
"8920",NA,12,NA,NA,NA,1
"8921",NA,12,NA,NA,NA,1
"8922",NA,12,NA,NA,NA,1
"8923",NA,12,NA,NA,NA,1
"8924",NA,12,NA,NA,NA,1
"8925",NA,12,NA,NA,NA,1
"8926",NA,12,NA,NA,NA,1
"8927",NA,12,NA,NA,NA,1
"8928",NA,12,NA,NA,NA,1
"8929",NA,12,NA,NA,NA,1
"8930",NA,12,NA,NA,NA,1
"8931",NA,12,NA,NA,NA,1
"8932",NA,12,NA,NA,NA,1
"8933",NA,12,NA,NA,NA,1
"8934",NA,12,NA,NA,NA,1
"8935",NA,12,NA,NA,NA,1
"8936",NA,12,NA,NA,NA,1
"8937",NA,12,NA,NA,NA,1
"8938",NA,12,NA,NA,NA,1
"8939",NA,12,NA,NA,NA,1
"8940",NA,12,NA,NA,NA,1
"8941",NA,12,NA,NA,NA,1
"8942",NA,12,NA,NA,NA,1
"8943",NA,12,NA,NA,NA,1
"8944",NA,12,NA,NA,NA,1
"8945",NA,12,NA,NA,NA,1
"8946",NA,12,NA,NA,NA,1
"8947",NA,12,NA,NA,NA,1
"8948",NA,12,NA,NA,NA,1
"8949",NA,12,NA,NA,NA,1
"8950",NA,12,NA,NA,NA,1
"8951",NA,12,NA,NA,NA,1
"8952",NA,12,NA,NA,NA,1
"8953",NA,12,NA,NA,NA,1
"8954",NA,12,NA,NA,NA,1
"8955",NA,12,NA,NA,NA,1
"8956",NA,12,NA,NA,NA,1
"8957",NA,12,NA,NA,NA,1
"8958",NA,12,NA,NA,NA,1
"8959",NA,12,NA,NA,NA,1
"8960",NA,12,NA,NA,NA,1
"8961",NA,12,NA,NA,NA,1
"8962",NA,12,NA,NA,NA,1
"8963",NA,12,NA,NA,NA,1
"8964",NA,12,NA,NA,NA,1
"8965",NA,12,NA,NA,NA,1
"8966",NA,12,NA,NA,NA,1
"8967",NA,12,NA,NA,NA,1
"8968",NA,12,NA,NA,NA,1
"8969",NA,12,NA,NA,NA,1
"8970",NA,12,NA,NA,NA,1
"8971",NA,12,NA,NA,NA,1
"8972",NA,12,NA,NA,NA,1
"8973",NA,12,NA,NA,NA,1
"8974",NA,12,NA,NA,NA,1
"8975",NA,12,NA,NA,NA,1
"8976",NA,12,NA,NA,NA,1
"8977",NA,12,NA,NA,NA,1
"8978",NA,12,NA,NA,NA,1
"8979",NA,12,NA,NA,NA,1
"8980",NA,12,NA,NA,NA,1
"8981",NA,12,NA,NA,NA,1
"8982",NA,12,NA,NA,NA,1
"8983",NA,12,NA,NA,NA,1
"8984",NA,12,NA,NA,NA,1
"8985",NA,12,NA,NA,NA,1
"8986",NA,12,NA,NA,NA,1
"8987",NA,12,NA,NA,NA,1
"8988",NA,12,NA,NA,NA,1
"8989",NA,12,NA,NA,NA,1
"8990",NA,12,NA,NA,NA,1
"8991",NA,12,NA,NA,NA,1
"8992",NA,12,NA,NA,NA,1
"8993",NA,12,NA,NA,NA,1
"8994",NA,12,NA,NA,NA,1
"8995",NA,12,NA,NA,NA,1
"8996",NA,12,NA,NA,NA,1
"8997",NA,12,NA,NA,NA,1
"8998",NA,12,NA,NA,NA,1
"8999",NA,12,NA,NA,NA,1
"9000",NA,12,NA,NA,NA,1
"9001",NA,12,NA,NA,NA,1
"9002",NA,12,NA,NA,NA,1
"9003",NA,12,NA,NA,NA,1
"9004",NA,12,NA,NA,NA,1
"9005",NA,12,NA,NA,NA,1
"9006",NA,12,NA,NA,NA,1
"9007",NA,12,NA,NA,NA,1
"9008",NA,12,NA,NA,NA,1
"9009",NA,12,NA,NA,NA,1
"9010",NA,12,NA,NA,NA,1
"9011",NA,12,NA,NA,NA,1
"9012",NA,12,NA,NA,NA,1
"9013",NA,12,NA,NA,NA,1
"9014",NA,12,NA,NA,NA,1
"9015",NA,12,NA,NA,NA,1
"9016",NA,12,NA,NA,NA,1
"9017",NA,12,NA,NA,NA,1
"9018",NA,12,NA,NA,NA,1
"9019",NA,12,NA,NA,NA,1
"9020",NA,12,NA,NA,NA,1
"9021",NA,12,NA,NA,NA,1
"9022",NA,12,NA,NA,NA,1
"9023",NA,12,NA,NA,NA,1
"9024",NA,12,NA,NA,NA,1
"9025",NA,12,NA,NA,NA,1
"9026",NA,12,NA,NA,NA,1
"9027",NA,12,NA,NA,NA,1
"9028",NA,12,NA,NA,NA,1
"9029",NA,12,NA,NA,NA,1
"9030",NA,12,NA,NA,NA,1
"9031",NA,12,NA,NA,NA,1
"9032",NA,12,NA,NA,NA,1
"9033",NA,12,NA,NA,NA,1
"9034",NA,12,NA,NA,NA,1
"9035",NA,12,NA,NA,NA,1
"9036",NA,12,NA,NA,NA,1
"9037",NA,12,NA,NA,NA,1
"9038",NA,12,NA,NA,NA,1
"9039",NA,12,NA,NA,NA,1
"9040",NA,12,NA,NA,NA,1
"9041",NA,12,NA,NA,NA,1
"9042",NA,12,NA,NA,NA,1
"9043",NA,12,NA,NA,NA,1
"9044",NA,12,NA,NA,NA,1
"9045",NA,12,NA,NA,NA,1
"9046",NA,12,NA,NA,NA,1
"9047",NA,12,NA,NA,NA,1
"9048",NA,12,NA,NA,NA,1
"9049",NA,12,NA,NA,NA,1
"9050",NA,12,NA,NA,NA,1
"9051",NA,12,NA,NA,NA,1
"9052",NA,12,NA,NA,NA,1
"9053",NA,12,NA,NA,NA,1
"9054",NA,12,NA,NA,NA,1
"9055",NA,12,NA,NA,NA,1
"9056",NA,12,NA,NA,NA,1
"9057",NA,12,NA,NA,NA,1
"9058",NA,12,NA,NA,NA,1
"9059",NA,12,NA,NA,NA,1
"9060",NA,12,NA,NA,NA,1
"9061",NA,12,NA,NA,NA,1
"9062",NA,12,NA,NA,NA,1
"9063",NA,12,NA,NA,NA,1
"9064",NA,12,NA,NA,NA,1
"9065",NA,12,NA,NA,NA,1
"9066",NA,12,NA,NA,NA,1
"9067",NA,12,NA,NA,NA,1
"9068",NA,12,NA,NA,NA,1
"9069",NA,12,NA,NA,NA,1
"9070",NA,12,NA,NA,NA,1
"9071",NA,12,NA,NA,NA,1
"9072",NA,12,NA,NA,NA,1
"9073",NA,12,NA,NA,NA,1
"9074",NA,12,NA,NA,NA,1
"9075",NA,12,NA,NA,NA,1
"9076",NA,12,NA,NA,NA,1
"9077",NA,12,NA,NA,NA,1
"9078",NA,12,NA,NA,NA,1
"9079",NA,12,NA,NA,NA,1
"9080",NA,12,NA,NA,NA,1
"9081",NA,12,NA,NA,NA,1
"9082",NA,12,NA,NA,NA,1
"9083",NA,12,NA,NA,NA,1
"9084",NA,12,NA,NA,NA,1
"9085",NA,12,NA,NA,NA,1
"9086",NA,12,NA,NA,NA,1
"9087",NA,12,NA,NA,NA,1
"9088",NA,12,NA,NA,NA,1
"9089",NA,12,NA,NA,NA,1
"9090",NA,12,NA,NA,NA,1
"9091",NA,12,NA,NA,NA,1
"9092",NA,12,NA,NA,NA,1
"9093",NA,12,NA,NA,NA,1
"9094",NA,12,NA,NA,NA,1
"9095",NA,12,NA,NA,NA,1
"9096",NA,12,NA,NA,NA,1
"9097",NA,12,NA,NA,NA,1
"9098",NA,12,NA,NA,NA,1
"9099",NA,12,NA,NA,NA,1
"9100",NA,12,NA,NA,NA,1
"9101",NA,12,NA,NA,NA,1
"9102",NA,12,NA,NA,NA,1
"9103",NA,12,NA,NA,NA,1
"9104",NA,12,NA,NA,NA,1
"9105",NA,12,NA,NA,NA,1
"9106",NA,12,NA,NA,NA,1
"9107",NA,12,NA,NA,NA,1
"9108",NA,12,NA,NA,NA,1
"9109",NA,12,NA,NA,NA,1
"9110",NA,12,NA,NA,NA,1
"9111",NA,12,NA,NA,NA,1
"9112",NA,12,NA,NA,NA,1
"9113",NA,12,NA,NA,NA,1
"9114",NA,12,NA,NA,NA,1
"9115",NA,12,NA,NA,NA,1
"9116",NA,12,NA,NA,NA,1
"9117",NA,12,NA,NA,NA,1
"9118",NA,12,NA,NA,NA,1
"9119",NA,12,NA,NA,NA,1
"9120",NA,12,NA,NA,NA,1
"9121",NA,12,NA,NA,NA,1
"9122",NA,12,NA,NA,NA,1
"9123",NA,12,NA,NA,NA,1
"9124",NA,12,NA,NA,NA,1
"9125",NA,12,NA,NA,NA,1
"9126",NA,12,NA,NA,NA,1
"9127",NA,12,NA,NA,NA,1
"9128",NA,12,NA,NA,NA,1
"9129",NA,12,NA,NA,NA,1
"9130",NA,12,NA,NA,NA,1
"9131",NA,12,NA,NA,NA,1
"9132",NA,12,NA,NA,NA,1
"9133",NA,12,NA,NA,NA,1
"9134",NA,12,NA,NA,NA,1
"9135",NA,12,NA,NA,NA,1
"9136",NA,12,NA,NA,NA,1
"9137",NA,12,NA,NA,NA,1
"9138",NA,12,NA,NA,NA,1
"9139",NA,12,NA,NA,NA,1
"9140",NA,12,NA,NA,NA,1
"9141",NA,12,NA,NA,NA,1
"9142",NA,12,NA,NA,NA,1
"9143",NA,12,NA,NA,NA,1
"9144",NA,12,NA,NA,NA,1
"9145",NA,12,NA,NA,NA,1
"9146",NA,12,NA,NA,NA,1
"9147",NA,12,NA,NA,NA,1
"9148",NA,12,NA,NA,NA,1
"9149",NA,12,NA,NA,NA,1
"9150",NA,12,NA,NA,NA,1
"9151",NA,12,NA,NA,NA,1
"9152",NA,12,NA,NA,NA,1
"9153",NA,12,NA,NA,NA,1
"9154",NA,12,NA,NA,NA,1
"9155",NA,12,NA,NA,NA,1
"9156",NA,12,NA,NA,NA,1
"9157",NA,12,NA,NA,NA,1
"9158",NA,12,NA,NA,NA,1
"9159",NA,12,NA,NA,NA,1
"9160",NA,12,NA,NA,NA,1
"9161",NA,12,NA,NA,NA,1
"9162",NA,12,NA,NA,NA,1
"9163",NA,12,NA,NA,NA,1
"9164",NA,12,NA,NA,NA,1
"9165",NA,12,NA,NA,NA,1
"9166",NA,12,NA,NA,NA,1
"9167",NA,12,NA,NA,NA,1
"9168",NA,12,NA,NA,NA,1
"9169",NA,12,NA,NA,NA,1
"9170",NA,12,NA,NA,NA,1
"9171",NA,12,NA,NA,NA,1
"9172",NA,12,NA,NA,NA,1
"9173",NA,12,NA,NA,NA,1
"9174",NA,12,NA,NA,NA,1
"9175",NA,12,NA,NA,NA,1
"9176",NA,12,NA,NA,NA,1
"9177",NA,12,NA,NA,NA,1
"9178",NA,12,NA,NA,NA,1
"9179",NA,12,NA,NA,NA,1
"9180",NA,12,NA,NA,NA,1
"9181",NA,12,NA,NA,NA,1
"9182",NA,12,NA,NA,NA,1
"9183",NA,12,NA,NA,NA,1
"9184",NA,12,NA,NA,NA,1
"9185",NA,12,NA,NA,NA,1
"9186",NA,12,NA,NA,NA,1
"9187",NA,12,NA,NA,NA,1
"9188",NA,12,NA,NA,NA,1
"9189",NA,12,NA,NA,NA,1
"9190",NA,12,NA,NA,NA,1
"9191",NA,12,NA,NA,NA,1
"9192",NA,12,NA,NA,NA,1
"9193",NA,12,NA,NA,NA,1
"9194",NA,12,NA,NA,NA,1
"9195",NA,12,NA,NA,NA,1
"9196",NA,12,NA,NA,NA,1
"9197",NA,12,NA,NA,NA,1
"9198",NA,12,NA,NA,NA,1
"9199",NA,12,NA,NA,NA,1
"9200",NA,12,NA,NA,NA,1
"9201",NA,12,NA,NA,NA,1
"9202",NA,12,NA,NA,NA,1
"9203",NA,12,NA,NA,NA,1
"9204",NA,12,NA,NA,NA,1
"9205",NA,12,NA,NA,NA,1
"9206",NA,12,NA,NA,NA,1
"9207",NA,12,NA,NA,NA,1
"9208",NA,12,NA,NA,NA,1
"9209",NA,12,NA,NA,NA,1
"9210",NA,12,NA,NA,NA,1
"9211",NA,12,NA,NA,NA,1
"9212",NA,12,NA,NA,NA,1
"9213",NA,12,NA,NA,NA,1
"9214",NA,12,NA,NA,NA,1
"9215",NA,12,NA,NA,NA,1
"9216",NA,12,NA,NA,NA,1
"9217",NA,12,NA,NA,NA,1
"9218",NA,12,NA,NA,NA,1
"9219",NA,12,NA,NA,NA,1
"9220",NA,12,NA,NA,NA,1
"9221",NA,12,NA,NA,NA,1
"9222",NA,12,NA,NA,NA,1
"9223",NA,12,NA,NA,NA,1
"9224",NA,12,NA,NA,NA,1
"9225",NA,12,NA,NA,NA,1
"9226",NA,12,NA,NA,NA,1
"9227",NA,12,NA,NA,NA,1
"9228",NA,12,NA,NA,NA,1
"9229",NA,12,NA,NA,NA,1
"9230",NA,12,NA,NA,NA,1
"9231",NA,12,NA,NA,NA,1
"9232",NA,12,NA,NA,NA,1
"9233",NA,12,NA,NA,NA,1
"9234",NA,12,NA,NA,NA,1
"9235",NA,12,NA,NA,NA,1
"9236",NA,12,NA,NA,NA,1
"9237",NA,12,NA,NA,NA,1
"9238",NA,12,NA,NA,NA,1
"9239",NA,12,NA,NA,NA,1
"9240",NA,12,NA,NA,NA,1
"9241",NA,12,NA,NA,NA,1
"9242",NA,12,NA,NA,NA,1
"9243",NA,12,NA,NA,NA,1
"9244",NA,12,NA,NA,NA,1
"9245",NA,12,NA,NA,NA,1
"9246",NA,12,NA,NA,NA,1
"9247",NA,12,NA,NA,NA,1
"9248",NA,12,NA,NA,NA,1
"9249",NA,12,NA,NA,NA,1
"9250",NA,12,NA,NA,NA,1
"9251",NA,12,NA,NA,NA,1
"9252",NA,12,NA,NA,NA,1
"9253",NA,12,NA,NA,NA,1
"9254",NA,12,NA,NA,NA,1
"9255",NA,12,NA,NA,NA,1
"9256",NA,12,NA,NA,NA,1
"9257",NA,12,NA,NA,NA,1
"9258",NA,12,NA,NA,NA,1
"9259",NA,12,NA,NA,NA,1
"9260",NA,12,NA,NA,NA,1
"9261",NA,12,NA,NA,NA,1
"9262",NA,12,NA,NA,NA,1
"9263",NA,12,NA,NA,NA,1
"9264",NA,12,NA,NA,NA,1
"9265",NA,12,NA,NA,NA,1
"9266",NA,12,NA,NA,NA,1
"9267",NA,12,NA,NA,NA,1
"9268",NA,12,NA,NA,NA,1
"9269",NA,12,NA,NA,NA,1
"9270",NA,12,NA,NA,NA,1
"9271",NA,12,NA,NA,NA,1
"9272",NA,12,NA,NA,NA,1
"9273",NA,12,NA,NA,NA,1
"9274",NA,12,NA,NA,NA,1
"9275",NA,12,NA,NA,NA,1
"9276",NA,12,NA,NA,NA,1
"9277",NA,12,NA,NA,NA,1
"9278",NA,12,NA,NA,NA,1
"9279",NA,12,NA,NA,NA,1
"9280",NA,12,NA,NA,NA,1
"9281",NA,12,NA,NA,NA,1
"9282",NA,12,NA,NA,NA,1
"9283",NA,12,NA,NA,NA,1
"9284",NA,12,NA,NA,NA,1
"9285",NA,12,NA,NA,NA,1
"9286",NA,12,NA,NA,NA,1
"9287",NA,12,NA,NA,NA,1
"9288",NA,12,NA,NA,NA,1
"9289",NA,12,NA,NA,NA,1
"9290",NA,12,NA,NA,NA,1
"9291",NA,12,NA,NA,NA,1
"9292",NA,12,NA,NA,NA,1
"9293",NA,12,NA,NA,NA,1
"9294",NA,12,NA,NA,NA,1
"9295",NA,12,NA,NA,NA,1
"9296",NA,12,NA,NA,NA,1
"9297",NA,12,NA,NA,NA,1
"9298",NA,12,NA,NA,NA,1
"9299",NA,12,NA,NA,NA,1
"9300",NA,12,NA,NA,NA,1
"9301",NA,12,NA,NA,NA,1
"9302",NA,12,NA,NA,NA,1
"9303",NA,12,NA,NA,NA,1
"9304",NA,12,NA,NA,NA,1
"9305",NA,12,NA,NA,NA,1
"9306",NA,12,NA,NA,NA,1
"9307",NA,12,NA,NA,NA,1
"9308",NA,12,NA,NA,NA,1
"9309",NA,12,NA,NA,NA,1
"9310",NA,12,NA,NA,NA,1
"9311",NA,12,NA,NA,NA,1
"9312",NA,12,NA,NA,NA,1
"9313",NA,12,NA,NA,NA,1
"9314",NA,12,NA,NA,NA,1
"9315",NA,12,NA,NA,NA,1
"9316",NA,12,NA,NA,NA,1
"9317",NA,12,NA,NA,NA,1
"9318",NA,12,NA,NA,NA,1
"9319",NA,12,NA,NA,NA,1
"9320",NA,12,NA,NA,NA,1
"9321",NA,12,NA,NA,NA,1
"9322",NA,12,NA,NA,NA,1
"9323",NA,12,NA,NA,NA,1
"9324",NA,12,NA,NA,NA,1
"9325",NA,12,NA,NA,NA,1
"9326",NA,12,NA,NA,NA,1
"9327",NA,12,NA,NA,NA,1
"9328",NA,12,NA,NA,NA,1
"9329",NA,12,NA,NA,NA,1
"9330",NA,12,NA,NA,NA,1
"9331",NA,12,NA,NA,NA,1
"9332",NA,12,NA,NA,NA,1
"9333",NA,12,NA,NA,NA,1
"9334",NA,12,NA,NA,NA,1
"9335",NA,12,NA,NA,NA,1
"9336",NA,12,NA,NA,NA,1
"9337",NA,12,NA,NA,NA,1
"9338",NA,12,NA,NA,NA,1
"9339",NA,12,NA,NA,NA,1
"9340",NA,12,NA,NA,NA,1
"9341",NA,12,NA,NA,NA,1
"9342",NA,12,NA,NA,NA,1
"9343",NA,12,NA,NA,NA,1
"9344",NA,12,NA,NA,NA,1
"9345",NA,12,NA,NA,NA,1
"9346",NA,12,NA,NA,NA,1
"9347",NA,12,NA,NA,NA,1
"9348",NA,12,NA,NA,NA,1
"9349",NA,12,NA,NA,NA,1
"9350",NA,12,NA,NA,NA,1
"9351",NA,12,NA,NA,NA,1
"9352",NA,12,NA,NA,NA,1
"9353",NA,12,NA,NA,NA,1
"9354",NA,12,NA,NA,NA,1
"9355",NA,12,NA,NA,NA,1
"9356",NA,12,NA,NA,NA,1
"9357",NA,12,NA,NA,NA,1
"9358",NA,12,NA,NA,NA,1
"9359",NA,12,NA,NA,NA,1
"9360",NA,12,NA,NA,NA,1
"9361",NA,12,NA,NA,NA,1
"9362",NA,12,NA,NA,NA,1
"9363",NA,12,NA,NA,NA,1
"9364",NA,12,NA,NA,NA,1
"9365",NA,12,NA,NA,NA,1
"9366",NA,12,NA,NA,NA,1
"9367",NA,12,NA,NA,NA,1
"9368",NA,12,NA,NA,NA,1
"9369",NA,12,NA,NA,NA,1
"9370",NA,12,NA,NA,NA,1
"9371",NA,12,NA,NA,NA,1
"9372",NA,12,NA,NA,NA,1
"9373",NA,12,NA,NA,NA,1
"9374",NA,12,NA,NA,NA,1
"9375",NA,12,NA,NA,NA,1
"9376",NA,12,NA,NA,NA,1
"9377",NA,12,NA,NA,NA,1
"9378",NA,12,NA,NA,NA,1
"9379",NA,12,NA,NA,NA,1
"9380",NA,12,NA,NA,NA,1
"9381",NA,12,NA,NA,NA,1
"9382",NA,12,NA,NA,NA,1
"9383",NA,12,NA,NA,NA,1
"9384",NA,12,NA,NA,NA,1
"9385",NA,12,NA,NA,NA,1
"9386",NA,12,NA,NA,NA,1
"9387",NA,12,NA,NA,NA,1
"9388",NA,12,NA,NA,NA,1
"9389",NA,12,NA,NA,NA,1
"9390",NA,12,NA,NA,NA,1
"9391",NA,12,NA,NA,NA,1
"9392",NA,12,NA,NA,NA,1
"9393",NA,12,NA,NA,NA,1
"9394",NA,12,NA,NA,NA,1
"9395",NA,12,NA,NA,NA,1
"9396",NA,12,NA,NA,NA,1
"9397",NA,12,NA,NA,NA,1
"9398",NA,12,NA,NA,NA,1
"9399",NA,12,NA,NA,NA,1
"9400",NA,12,NA,NA,NA,1
"9401",NA,12,NA,NA,NA,1
"9402",NA,12,NA,NA,NA,1
"9403",NA,12,NA,NA,NA,1
"9404",NA,12,NA,NA,NA,1
"9405",NA,12,NA,NA,NA,1
"9406",NA,12,NA,NA,NA,1
"9407",NA,12,NA,NA,NA,1
"9408",NA,12,NA,NA,NA,1
"9409",NA,12,NA,NA,NA,1
"9410",NA,12,NA,NA,NA,1
"9411",NA,12,NA,NA,NA,1
"9412",NA,12,NA,NA,NA,1
"9413",NA,12,NA,NA,NA,1
"9414",NA,12,NA,NA,NA,1
"9415",NA,12,NA,NA,NA,1
"9416",NA,12,NA,NA,NA,1
"9417",NA,12,NA,NA,NA,1
"9418",NA,12,NA,NA,NA,1
"9419",NA,12,NA,NA,NA,1
"9420",NA,12,NA,NA,NA,1
"9421",NA,12,NA,NA,NA,1
"9422",NA,12,NA,NA,NA,1
"9423",NA,12,NA,NA,NA,1
"9424",NA,12,NA,NA,NA,1
"9425",NA,12,NA,NA,NA,1
"9426",NA,12,NA,NA,NA,1
"9427",NA,12,NA,NA,NA,1
"9428",NA,12,NA,NA,NA,1
"9429",NA,12,NA,NA,NA,1
"9430",NA,12,NA,NA,NA,1
"9431",NA,12,NA,NA,NA,1
"9432",NA,12,NA,NA,NA,1
"9433",NA,12,NA,NA,NA,1
"9434",NA,12,NA,NA,NA,1
"9435",NA,12,NA,NA,NA,1
"9436",NA,12,NA,NA,NA,1
"9437",NA,12,NA,NA,NA,1
"9438",NA,12,NA,NA,NA,1
"9439",NA,12,NA,NA,NA,1
"9440",NA,12,NA,NA,NA,1
"9441",NA,12,NA,NA,NA,1
"9442",NA,12,NA,NA,NA,1
"9443",NA,12,NA,NA,NA,1
"9444",NA,12,NA,NA,NA,1
"9445",NA,12,NA,NA,NA,1
"9446",NA,12,NA,NA,NA,1
"9447",NA,12,NA,NA,NA,1
"9448",NA,12,NA,NA,NA,1
"9449",NA,12,NA,NA,NA,1
"9450",NA,12,NA,NA,NA,1
"9451",NA,12,NA,NA,NA,1
